behavior,kind,activate_mfe_r,parameter_r,bars,gate_metric,gate_direction,gate_threshold,applications,discovery_pass,validation_pass,disc_n,disc_delta_usd,disc_wins,disc_losses,disc_flats,disc_flat_to_profit,disc_flat_to_loss,disc_losses_improved,disc_loss_to_nonloss,disc_winners_harmed,disc_winner_to_loss,hold_n,hold_delta_usd,hold_wins,hold_losses,hold_flats,hold_flat_to_profit,hold_flat_to_loss,hold_losses_improved,hold_loss_to_nonloss,hold_winners_harmed,hold_winner_to_loss,all_n,all_delta_usd,all_wins,all_losses,all_flats,all_flat_to_profit,all_flat_to_loss,all_losses_improved,all_loss_to_nonloss,all_winners_harmed,all_winner_to_loss,joint_pass,repair_score
lock_a1.00_f0.02,lock,1.0,0.02,1,rank_score,le,0.4137125336302984,0,False,True,823,0.0,329,167,327,0,0,0,0,0,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,0.0,446,231,425,0,0,0,0,0,0,False,0.0
lock_a1.00_f0.02,lock,1.0,0.02,1,rank_score,ge,0.4137125336302984,0,False,True,823,0.0,329,167,327,0,0,0,0,0,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,0.0,446,231,425,0,0,0,0,0,0,False,0.0
lock_a1.00_f0.02,lock,1.0,0.02,1,rank_score,le,0.44349626195741826,0,False,True,823,0.0,329,167,327,0,0,0,0,0,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,0.0,446,231,425,0,0,0,0,0,0,False,0.0
lock_a1.00_f0.02,lock,1.0,0.02,1,rank_score,ge,0.44349626195741826,0,False,True,823,0.0,329,167,327,0,0,0,0,0,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,0.0,446,231,425,0,0,0,0,0,0,False,0.0
lock_a1.00_f0.02,lock,1.0,0.02,1,rank_score,le,0.47499746846600327,0,False,True,823,0.0,329,167,327,0,0,0,0,0,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,0.0,446,231,425,0,0,0,0,0,0,False,0.0
lock_a1.00_f0.02,lock,1.0,0.02,1,rank_score,ge,0.47499746846600327,0,False,True,823,0.0,329,167,327,0,0,0,0,0,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,0.0,446,231,425,0,0,0,0,0,0,False,0.0
lock_a1.00_f0.02,lock,1.0,0.02,1,rank_score,le,0.5285471018002386,0,False,True,823,0.0,329,167,327,0,0,0,0,0,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,0.0,446,231,425,0,0,0,0,0,0,False,0.0
lock_a1.00_f0.02,lock,1.0,0.02,1,rank_score,ge,0.5285471018002386,0,False,True,823,0.0,329,167,327,0,0,0,0,0,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,0.0,446,231,425,0,0,0,0,0,0,False,0.0
lock_a1.00_f0.02,lock,1.0,0.02,1,rank_score,le,0.5719960562151344,0,False,True,823,0.0,329,167,327,0,0,0,0,0,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,0.0,446,231,425,0,0,0,0,0,0,False,0.0
lock_a1.00_f0.02,lock,1.0,0.02,1,rank_score,ge,0.5719960562151344,0,False,True,823,0.0,329,167,327,0,0,0,0,0,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,0.0,446,231,425,0,0,0,0,0,0,False,0.0
lock_a1.00_f0.05,lock,1.0,0.05,1,reliability_strategy_mean_r,le,0.10558505613350275,0,False,True,823,0.0,329,167,327,0,0,0,0,0,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,0.0,446,231,425,0,0,0,0,0,0,False,0.0
lock_a1.00_f0.05,lock,1.0,0.05,1,reliability_strategy_mean_r,le,0.10821210379473341,0,False,True,823,0.0,329,167,327,0,0,0,0,0,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,0.0,446,231,425,0,0,0,0,0,0,False,0.0
lock_a1.00_f0.05,lock,1.0,0.05,1,trailing_giveback,le,0.8275796734142848,0,False,True,823,0.0,329,167,327,0,0,0,0,0,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,0.0,446,231,425,0,0,0,0,0,0,False,0.0
lock_a1.00_f0.05,lock,1.0,0.05,1,trailing_giveback,le,0.8420790231420375,0,False,True,823,0.0,329,167,327,0,0,0,0,0,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,0.0,446,231,425,0,0,0,0,0,0,False,0.0
lock_a1.00_f0.05,lock,1.0,0.05,1,quality,ge,0.8400000000000001,0,False,True,823,0.0,329,167,327,0,0,0,0,0,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,0.0,446,231,425,0,0,0,0,0,0,False,0.0
close_a0.50_r0.15_2b,close,0.5,0.15,2,reliability_score,ge,0.18421042163583867,3,False,False,823,-0.01199999999997868,330,167,326,1,0,0,0,1,0,279,-0.009357142857119534,117,64,98,0,0,0,0,1,0,1102,-0.021357142857098214,447,231,424,1,0,0,0,2,0,False,0.0
close_a0.50_r0.15_2b,close,0.5,0.15,2,reliability_score,ge,0.22156966219986063,3,False,False,823,-0.01199999999997868,330,167,326,1,0,0,0,1,0,279,-0.009357142857119534,117,64,98,0,0,0,0,1,0,1102,-0.021357142857098214,447,231,424,1,0,0,0,2,0,False,0.0
close_a0.50_r0.20_2b,close,0.5,0.2,2,reliability_score,ge,0.18421042163583867,3,False,False,823,-0.01199999999997868,330,167,326,1,0,0,0,1,0,279,-0.009357142857119534,117,64,98,0,0,0,0,1,0,1102,-0.021357142857098214,447,231,424,1,0,0,0,2,0,False,0.0
close_a0.50_r0.20_2b,close,0.5,0.2,2,reliability_score,ge,0.22156966219986063,3,False,False,823,-0.01199999999997868,330,167,326,1,0,0,0,1,0,279,-0.009357142857119534,117,64,98,0,0,0,0,1,0,1102,-0.021357142857098214,447,231,424,1,0,0,0,2,0,False,0.0
close_a0.50_r0.15_2b,close,0.5,0.15,2,reliability_strategy_mean_r,le,0.10558505613350275,3,False,True,823,-0.07766457142857136,329,167,327,0,0,0,0,1,0,279,0.006402857142889778,118,64,97,1,0,0,0,1,0,1102,-0.07126171428568158,447,231,424,1,0,0,0,2,0,False,0.0
close_a0.50_r0.15_2b,close,0.5,0.15,2,reliability_strategy_mean_r,le,0.10821210379473341,3,False,True,823,-0.07766457142857136,329,167,327,0,0,0,0,1,0,279,0.006402857142889778,118,64,97,1,0,0,0,1,0,1102,-0.07126171428568158,447,231,424,1,0,0,0,2,0,False,0.0
close_a0.50_r0.10_1b,close,0.5,0.1,1,reliability_win,ge,0.3761738273374446,3,False,False,823,-0.05566457142862263,330,167,326,1,0,0,0,1,0,279,-0.024357142857191153,117,64,98,0,0,0,0,1,0,1102,-0.08002171428581378,447,231,424,1,0,0,0,2,0,False,0.0
close_a0.50_r0.10_2b,close,0.5,0.1,2,reliability_strategy_mean_r,le,0.10558505613350275,3,False,False,823,-0.07766457142857136,329,167,327,0,0,0,0,1,0,279,-0.008597142857181841,118,64,97,1,0,0,0,1,0,1102,-0.0862617142857532,447,231,424,1,0,0,0,2,0,False,0.0
close_a0.50_r0.10_2b,close,0.5,0.1,2,reliability_strategy_mean_r,le,0.10821210379473341,3,False,False,823,-0.07766457142857136,329,167,327,0,0,0,0,1,0,279,-0.008597142857181841,118,64,97,1,0,0,0,1,0,1102,-0.0862617142857532,447,231,424,1,0,0,0,2,0,False,0.0
close_a0.50_r0.10_2b,close,0.5,0.1,2,quality,le,0.7163555457730956,3,False,False,823,-0.07766457142857136,329,167,327,0,0,0,0,1,0,279,-0.008597142857181841,118,64,97,1,0,0,0,1,0,1102,-0.0862617142857532,447,231,424,1,0,0,0,2,0,False,0.0
close_a0.50_r0.05_1b,close,0.5,0.05,1,reliability_win,ge,0.34629591770185414,3,False,True,823,-0.12866457142867233,330,167,326,1,0,0,0,2,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,-0.12866457142867233,447,231,424,1,0,0,0,2,0,False,0.0
close_a0.50_r0.05_1b,close,0.5,0.05,1,reliability_asset_strategy_win,ge,0.40072083424055294,3,False,True,823,-0.12866457142867233,330,167,326,1,0,0,0,2,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,-0.12866457142867233,447,231,424,1,0,0,0,2,0,False,0.0
lock_a1.00_f0.20,lock,1.0,0.2,1,reliability_win,ge,0.34629591770185414,4,False,True,823,-0.14730897999975764,330,167,326,1,0,0,0,2,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,-0.14730897999975767,447,231,424,1,0,0,0,2,0,False,0.0
lock_a1.00_f0.15,lock,1.0,0.15,1,reliability_win,ge,0.34629591770185414,3,False,True,823,-0.2095648214284114,330,167,326,1,0,0,0,2,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,-0.2095648214284114,447,231,424,1,0,0,0,2,0,False,0.0
lock_a1.00_f0.10,lock,1.0,0.1,1,reliability_win,ge,0.34629591770185414,3,False,True,823,-0.24506285714279574,330,167,326,1,0,0,0,2,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,-0.24506285714279577,447,231,424,1,0,0,0,2,0,False,0.0
lock_a1.00_f0.10,lock,1.0,0.1,1,trailing_giveback,ge,0.874697740561679,3,False,True,823,-0.26945928571423394,329,167,327,0,0,0,0,2,0,279,0.021456138964284038,118,64,97,1,0,0,0,0,0,1102,-0.24800314674994994,447,231,424,1,0,0,0,2,0,False,0.0
lock_a0.75_f0.05,lock,0.75,0.05,1,reliability_win,ge,0.34629591770185414,3,False,True,823,-0.3165330357143352,330,167,326,1,0,0,0,2,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,-0.3165330357143352,447,231,424,1,0,0,0,2,0,False,0.0
lock_a0.75_f0.05,lock,0.75,0.05,1,trailing_giveback,ge,0.874697740561679,3,False,True,823,-0.3165330357143352,330,167,326,1,0,0,0,2,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,-0.3165330357143352,447,231,424,1,0,0,0,2,0,False,0.0
lock_a0.75_f0.05,lock,0.75,0.05,1,trailing_giveback,ge,0.8967585507542115,3,False,True,823,-0.3165330357143352,330,167,326,1,0,0,0,2,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,-0.3165330357143352,447,231,424,1,0,0,0,2,0,False,0.0
lock_a0.75_f0.05,lock,0.75,0.05,1,expected_r,ge,0.45361065785615307,3,False,True,823,-0.842518928571419,330,167,326,1,0,0,0,2,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,-0.842518928571419,447,231,424,1,0,0,0,2,0,False,0.0
lock_a0.75_f0.05,lock,0.75,0.05,1,stability,ge,0.44472442584298566,3,False,True,823,-0.842518928571419,330,167,326,1,0,0,0,2,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,-0.842518928571419,447,231,424,1,0,0,0,2,0,False,0.0
lock_a0.75_f0.05,lock,0.75,0.05,1,rank_score,ge,0.5719960562151344,3,False,True,823,-0.842518928571419,330,167,326,1,0,0,0,2,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,-0.842518928571419,447,231,424,1,0,0,0,2,0,False,0.0
close_a0.75_r0.20_2b,close,0.75,0.2,2,reliability_strategy_mean_r,ge,0.11093802037669297,3,False,True,823,-0.9739799999999823,330,167,326,1,0,0,0,2,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,-0.9739799999999823,447,231,424,1,0,0,0,2,0,False,0.0
close_a0.75_r0.20_2b,close,0.75,0.2,2,reliability_strategy_mean_r,ge,0.11197295753630912,3,False,True,823,-0.9739799999999823,330,167,326,1,0,0,0,2,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,-0.9739799999999823,447,231,424,1,0,0,0,2,0,False,0.0
close_a0.75_r0.20_2b,close,0.75,0.2,2,reliability_strategy_mean_r,ge,0.14673061446425303,3,False,True,823,-0.9739799999999823,330,167,326,1,0,0,0,2,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,-0.9739799999999823,447,231,424,1,0,0,0,2,0,False,0.0
close_a0.75_r0.20_2b,close,0.75,0.2,2,reliability_strategy_win,ge,0.2792262732483457,3,False,True,823,-0.9739799999999823,330,167,326,1,0,0,0,2,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,-0.9739799999999823,447,231,424,1,0,0,0,2,0,False,0.0
close_a0.75_r0.20_2b,close,0.75,0.2,2,reliability_strategy_win,ge,0.30622738525995047,3,False,True,823,-0.9739799999999823,330,167,326,1,0,0,0,2,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,-0.9739799999999823,447,231,424,1,0,0,0,2,0,False,0.0
close_a0.75_r0.20_2b,close,0.75,0.2,2,reliability_strategy_win,ge,0.3073463268365817,3,False,True,823,-0.9739799999999823,330,167,326,1,0,0,0,2,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,-0.9739799999999823,447,231,424,1,0,0,0,2,0,False,0.0
close_a0.75_r0.20_2b,close,0.75,0.2,2,reliability_strategy_win,ge,0.3100295778435063,3,False,True,823,-0.9739799999999823,330,167,326,1,0,0,0,2,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,-0.9739799999999823,447,231,424,1,0,0,0,2,0,False,0.0
lock_a0.75_f0.20,lock,0.75,0.2,1,reliability_strategy_win,ge,0.311195133979944,5,False,False,823,-0.5534770157141987,330,167,326,1,0,0,0,1,0,279,-0.5001982142854551,117,64,98,0,0,0,0,1,0,1102,-1.0536752299996537,447,231,424,1,0,0,0,2,0,False,0.0
lock_a0.75_f0.10,lock,0.75,0.1,1,expected_r,ge,0.4014021000815497,6,False,True,823,-1.090386785714058,331,167,325,2,0,0,0,4,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,-1.090386785714058,448,231,423,2,0,0,0,4,0,False,0.0
lock_a0.75_f0.10,lock,0.75,0.1,1,stability,ge,0.33721788339599695,6,False,True,823,-1.090386785714058,331,167,325,2,0,0,0,4,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,-1.090386785714058,448,231,423,2,0,0,0,4,0,False,0.0
lock_a0.75_f0.15,lock,0.75,0.15,1,reliability_strategy_win,ge,0.311195133979944,4,False,False,823,-0.6445896428569796,330,167,326,1,0,0,0,1,0,279,-0.5001982142854551,117,64,98,0,0,0,0,1,0,1102,-1.1447878571424348,447,231,424,1,0,0,0,2,0,False,0.0
lock_a0.75_f0.10,lock,0.75,0.1,1,reliability_strategy_win,ge,0.311195133979944,3,False,False,823,-0.6825149999998059,330,167,326,1,0,0,0,1,0,279,-0.5131982142855172,117,64,98,0,0,0,0,1,0,1102,-1.195713214285323,447,231,424,1,0,0,0,2,0,False,0.0
lock_a1.00_f0.10,lock,1.0,0.1,1,trailing_giveback,ge,0.8576054056457244,6,False,True,823,-1.2330933792855245,330,167,326,1,0,0,0,4,0,279,0.021456138964284038,118,64,97,1,0,0,0,0,0,1102,-1.2116372403212405,448,231,423,2,0,0,0,4,0,False,0.0
lock_a0.75_f0.05,lock,0.75,0.05,1,reliability_strategy_win,ge,0.30622738525995047,6,False,True,823,-1.2521105714285863,331,167,325,2,0,0,0,4,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,-1.2521105714285863,448,231,423,2,0,0,0,4,0,False,0.0
lock_a1.00_f0.10,lock,1.0,0.1,1,reliability_asset_strategy_mean_r,le,0.0818494506114442,3,False,True,823,-1.2990866650000084,329,167,327,0,0,0,0,2,0,279,0.021456138964284038,118,64,97,1,0,0,0,0,0,1102,-1.2776305260357244,447,231,424,1,0,0,0,2,0,False,0.0
lock_a1.00_f0.10,lock,1.0,0.1,1,expected_r,le,0.07848740026365177,3,False,True,823,-1.2990866650000084,329,167,327,0,0,0,0,2,0,279,0.021456138964284038,118,64,97,1,0,0,0,0,0,1102,-1.2776305260357244,447,231,424,1,0,0,0,2,0,False,0.0
lock_a1.00_f0.10,lock,1.0,0.1,1,stability,le,0.08985034339192623,3,False,True,823,-1.2990866650000084,329,167,327,0,0,0,0,2,0,279,0.021456138964284038,118,64,97,1,0,0,0,0,0,1102,-1.2776305260357244,447,231,424,1,0,0,0,2,0,False,0.0
lock_a0.75_f0.20,lock,0.75,0.2,1,stability,ge,0.33721788339599695,9,False,True,823,-1.2929296428567687,332,167,324,3,0,0,0,6,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,-1.2929296428567687,449,231,422,3,0,0,0,6,0,False,0.0
close_a0.50_r0.05_1b,close,0.5,0.05,1,reliability_expected_r,ge,0.21481947009822153,3,False,True,823,-1.4790714285717543,330,167,326,1,0,0,0,2,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,-1.4790714285717543,447,231,424,1,0,0,0,2,0,False,0.0
close_a0.50_r0.05_1b,close,0.5,0.05,1,reliability_asset_strategy_mean_r,ge,0.3494376818480413,3,False,True,823,-1.4790714285717543,330,167,326,1,0,0,0,2,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,-1.4790714285717543,447,231,424,1,0,0,0,2,0,False,0.0
close_a0.50_r0.05_1b,close,0.5,0.05,1,reliability_asset_strategy_mean_r,ge,0.41417781315300256,3,False,True,823,-1.4790714285717543,330,167,326,1,0,0,0,2,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,-1.4790714285717543,447,231,424,1,0,0,0,2,0,False,0.0
close_a0.50_r0.05_1b,close,0.5,0.05,1,expected_r,ge,0.28996695527258154,3,False,True,823,-1.4790714285717543,330,167,326,1,0,0,0,2,0,279,0.0,117,64,98,0,0,0,0,0,0,1102,-1.4790714285717543,447,231,424,1,0,0,0,2,0,False,0.0
lock_a0.75_f0.05,lock,0.75,0.05,1,quality,ge,0.8148595874560972,3,False,True,823,-1.7075322410714615,329,167,327,0,0,0,0,2,0,279,0.019369285714276433,118,64,97,1,0,0,0,0,0,1102,-1.688162955357185,447,231,424,1,0,0,0,2,0,False,0.0
lock_a0.75_f0.15,lock,0.75,0.15,1,reliability_win,ge,0.3182110471300351,10,False,False,823,-1.1980857142854666,332,167,324,3,0,0,0,5,0,279,-0.5001982142854551,117,64,98,0,0,0,0,1,0,1102,-1.6982839285709217,449,231,422,3,0,0,0,6,0,False,0.0
lock_a1.00_f0.10,lock,1.0,0.1,1,reliability_asset_strategy_mean_r,le,0.11457466774677837,6,False,True,823,-1.7369695221429169,330,167,326,1,0,0,0,4,0,279,0.021456138964284038,118,64,97,1,0,0,0,0,0,1102,-1.715513383178633,448,231,423,2,0,0,0,4,0,False,0.0
lock_a0.75_f0.10,lock,0.75,0.1,1,reliability_score,ge,0.07922181291414032,9,False,False,823,-1.4726153571426392,332,167,324,3,0,0,0,5,0,279,-0.5131982142855172,117,64,98,0,0,0,0,1,0,1102,-1.9858135714281564,449,231,422,3,0,0,0,6,0,False,0.0
lock_a0.75_f0.20,lock,0.75,0.2,1,reliability_score,ge,0.07922181291414032,14,False,False,823,-1.514199515713792,333,167,323,4,0,0,0,7,0,279,-0.5001982142854551,117,64,98,0,0,0,0,1,0,1102,-2.0143977299992475,450,231,421,4,0,0,0,8,0,False,0.0
lock_a0.75_f0.10,lock,0.75,0.1,1,reliability_strategy_win,ge,0.3100295778435063,6,False,False,823,-1.730312142856976,331,167,325,2,0,0,0,3,0,279,-0.5131982142855172,117,64,98,0,0,0,0,1,0,1102,-2.243510357142493,448,231,423,2,0,0,0,4,0,False,0.0
close_a0.50_r0.10_1b,close,0.5,0.1,1,reliability_asset_strategy_mean_r,ge,0.41417781315300256,6,False,True,823,-2.274342857143341,330,167,326,1,0,0,0,4,0,279,0.010000000000047748,118,64,97,1,0,0,0,0,0,1102,-2.2643428571432933,448,231,423,2,0,0,0,4,0,False,0.0
lock_a0.75_f0.10,lock,0.75,0.1,1,trailing_giveback,le,0.8275796734142848,6,False,False,823,-1.8842705000000979,330,167,326,1,0,0,0,3,0,279,-0.4885003214283692,118,64,97,1,0,0,0,1,0,1102,-2.372770821428467,448,231,423,2,0,0,0,4,0,False,0.0
lock_a0.75_f0.10,lock,0.75,0.1,1,reliability_strategy_win,ge,0.3073463268365817,12,False,False,823,-2.3912928571426244,333,167,323,4,0,0,0,7,0,279,-0.5131982142855172,117,64,98,0,0,0,0,1,0,1102,-2.904491071428142,450,231,421,4,0,0,0,8,0,False,0.0
lock_a1.00_f0.10,lock,1.0,0.1,1,quality,ge,0.76,9,False,False,823,-2.7812750578568926,331,167,325,2,0,0,0,5,0,279,-0.15091171817858462,118,64,97,1,0,0,0,1,0,1102,-2.932186776035477,449,231,422,3,0,0,0,6,0,False,0.0
lock_a1.00_f0.10,lock,1.0,0.1,1,reliability_expected_r,le,0.11973611964320728,9,False,True,823,-3.400519200714372,331,167,325,2,0,0,0,6,0,279,0.021456138964284038,118,64,97,1,0,0,0,0,0,1102,-3.379063061750088,449,231,422,3,0,0,0,6,0,False,0.0
lock_a1.00_f0.10,lock,1.0,0.1,1,expected_r,le,0.2023301025242247,9,False,True,823,-3.400519200714372,331,167,325,2,0,0,0,6,0,279,0.021456138964284038,118,64,97,1,0,0,0,0,0,1102,-3.379063061750088,449,231,422,3,0,0,0,6,0,False,0.0
lock_a0.75_f0.15,lock,0.75,0.15,1,reliability_strategy_win,ge,0.30622738525995047,19,False,False,823,-3.6478786249995663,335,167,321,6,0,0,0,11,0,279,-0.5001982142854551,117,64,98,0,0,0,0,1,0,1102,-4.148076839285022,452,231,419,6,0,0,0,12,0,False,0.0
lock_a1.00_f0.20,lock,1.0,0.2,1,expected_r,ge,0.2023301025242247,9,False,False,823,-0.8081081857138095,332,167,324,3,0,0,0,4,0,279,-3.6403535714300164,117,64,98,0,0,0,0,2,0,1102,-4.448461757143826,449,231,422,3,0,0,0,6,0,False,0.0
lock_a1.00_f0.15,lock,1.0,0.15,1,expected_r,ge,0.2023301025242247,9,False,False,823,-0.9706872999998563,332,167,324,3,0,0,0,4,0,279,-3.6989542857146676,117,64,98,0,0,0,0,2,0,1102,-4.6696415857145235,449,231,422,3,0,0,0,6,0,False,0.0
lock_a0.75_f0.05,lock,0.75,0.05,1,reliability_score,ge,-0.019076476753512116,6,False,False,823,-1.0263851785714335,331,167,325,2,0,0,0,3,0,279,-3.643787857143677,117,64,98,0,0,0,0,1,0,1102,-4.670173035715111,448,231,423,2,0,0,0,4,0,False,0.0
lock_a0.75_f0.05,lock,0.75,0.05,1,reliability_expected_r,ge,0.11973611964320728,6,False,False,823,-1.0263851785714335,331,167,325,2,0,0,0,3,0,279,-3.643787857143677,117,64,98,0,0,0,0,1,0,1102,-4.670173035715111,448,231,423,2,0,0,0,4,0,False,0.0
lock_a0.75_f0.05,lock,0.75,0.05,1,reliability_expected_r,ge,0.055337280360104116,9,False,False,823,-1.2867891428571543,332,167,324,3,0,0,0,5,0,279,-3.643787857143677,117,64,98,0,0,0,0,1,0,1102,-4.930577000000831,449,231,422,3,0,0,0,6,0,False,0.0
lock_a0.75_f0.05,lock,0.75,0.05,1,expected_r,ge,0.126843373535016,9,False,False,823,-1.2956387214285552,332,167,324,3,0,0,0,5,0,279,-3.643787857143677,117,64,98,0,0,0,0,1,0,1102,-4.939426578572232,449,231,422,3,0,0,0,6,0,False,0.0
lock_a0.75_f0.10,lock,0.75,0.1,1,quality,le,0.7163555457730956,6,False,False,823,-0.9186936428572431,330,167,326,1,0,0,0,2,0,279,-4.073687464286107,118,64,97,1,0,0,0,2,0,1102,-4.99238110714335,448,231,423,2,0,0,0,4,0,False,0.0
lock_a1.00_f0.10,lock,1.0,0.1,1,reliability_strategy_win,le,0.27726995734308346,6,False,False,823,-1.6635496785714547,330,167,326,1,0,0,0,2,0,279,-3.7360988610363224,118,64,97,1,0,0,0,2,0,1102,-5.399648539607777,448,231,423,2,0,0,0,4,0,False,0.0
lock_a1.00_f0.10,lock,1.0,0.1,1,reliability_strategy_mean_r,le,0.11093802037669297,6,False,False,823,-1.9202723435715014,331,167,325,2,0,0,0,3,0,279,-3.585187142857738,117,64,98,0,0,0,0,1,0,1102,-5.50545948642924,448,231,423,2,0,0,0,4,0,False,0.0
lock_a1.00_f0.10,lock,1.0,0.1,1,reliability_strategy_mean_r,le,0.11197295753630912,6,False,False,823,-1.9202723435715014,331,167,325,2,0,0,0,3,0,279,-3.585187142857738,117,64,98,0,0,0,0,1,0,1102,-5.50545948642924,448,231,423,2,0,0,0,4,0,False,0.0
lock_a0.75_f0.05,lock,0.75,0.05,1,reliability_win,le,0.2655132009803008,6,False,False,823,-1.928024385000211,330,167,326,1,0,0,0,3,0,279,-3.6244185714294006,118,64,97,1,0,0,0,1,0,1102,-5.552442956429612,448,231,423,2,0,0,0,4,0,False,0.0
lock_a0.75_f0.05,lock,0.75,0.05,1,reliability_asset_strategy_win,le,0.2711849864472477,6,False,False,823,-1.928024385000211,330,167,326,1,0,0,0,3,0,279,-3.6244185714294006,118,64,97,1,0,0,0,1,0,1102,-5.552442956429612,448,231,423,2,0,0,0,4,0,False,0.0
lock_a1.00_f0.10,lock,1.0,0.1,1,reliability_win,le,0.28630674256749367,9,False,False,823,-1.993068165000087,331,167,325,2,0,0,0,5,0,279,-3.5637310038934538,118,64,97,1,0,0,0,1,0,1102,-5.556799168893541,449,231,422,3,0,0,0,6,0,False,0.0
lock_a1.00_f0.10,lock,1.0,0.1,1,reliability_asset_strategy_mean_r,le,0.1973429665689098,9,False,False,823,-1.993068165000087,331,167,325,2,0,0,0,5,0,279,-3.5637310038934538,118,64,97,1,0,0,0,1,0,1102,-5.556799168893541,449,231,422,3,0,0,0,6,0,False,0.0
lock_a1.00_f0.10,lock,1.0,0.1,1,reliability_asset_strategy_win,le,0.30492914979757085,9,False,False,823,-1.993068165000087,331,167,325,2,0,0,0,5,0,279,-3.5637310038934538,118,64,97,1,0,0,0,1,0,1102,-5.556799168893541,449,231,422,3,0,0,0,6,0,False,0.0
lock_a1.00_f0.10,lock,1.0,0.1,1,trailing_win_rate,le,0.30716723549488056,9,False,False,823,-1.993068165000087,331,167,325,2,0,0,0,5,0,279,-3.5637310038934538,118,64,97,1,0,0,0,1,0,1102,-5.556799168893541,449,231,422,3,0,0,0,6,0,False,0.0
lock_a0.75_f0.10,lock,0.75,0.1,1,reliability_expected_r,ge,0.11973611964320728,12,False,False,823,-1.4270424999997955,333,167,323,4,0,0,0,5,0,279,-4.270753214286124,117,64,98,0,0,0,0,3,0,1102,-5.6977957142859195,450,231,421,4,0,0,0,8,0,False,0.0
lock_a1.00_f0.20,lock,1.0,0.2,1,reliability_asset_strategy_mean_r,ge,0.11457466774677837,13,False,False,823,-2.0857293085709374,333,167,323,4,0,0,0,5,0,279,-3.7661578214300167,117,64,98,0,0,0,0,3,0,1102,-5.851887130000954,450,231,421,4,0,0,0,8,0,False,0.0
lock_a1.00_f0.15,lock,1.0,0.15,1,reliability_asset_strategy_mean_r,ge,0.11457466774677837,12,False,False,823,-2.308602282142665,333,167,323,4,0,0,0,5,0,279,-3.8457259107146475,117,64,98,0,0,0,0,3,0,1102,-6.154328192857312,450,231,421,4,0,0,0,8,0,False,0.0
lock_a1.00_f0.20,lock,1.0,0.2,1,reliability_asset_strategy_mean_r,ge,0.0818494506114442,16,False,False,823,-2.4271173085708493,334,167,322,5,0,0,0,7,0,279,-3.7661578214300167,117,64,98,0,0,0,0,3,0,1102,-6.193275130000867,451,231,420,5,0,0,0,10,0,False,0.0
lock_a1.00_f0.20,lock,1.0,0.2,1,expected_r,ge,0.07848740026365177,16,False,False,823,-2.4271173085708493,334,167,322,5,0,0,0,7,0,279,-3.7661578214300167,117,64,98,0,0,0,0,3,0,1102,-6.193275130000867,451,231,420,5,0,0,0,10,0,False,0.0
lock_a1.00_f0.20,lock,1.0,0.2,1,stability,ge,0.08985034339192623,16,False,False,823,-2.4271173085708493,334,167,322,5,0,0,0,7,0,279,-3.7661578214300167,117,64,98,0,0,0,0,3,0,1102,-6.193275130000867,451,231,420,5,0,0,0,10,0,False,0.0
